OrderNumber,Sales Channel,WarehouseCode,ProcuredDate,OrderDate,ShipDate,DeliveryDate,CurrencyCode,_SalesTeamID,_CustomerID,_StoreID,_ProductID,Order Quantity,Discount Applied,Unit Price,Unit Cost
SO - 0006853,Distributor,WARE-NMK1003,3/10/2020,8/8/2020,8/10/2020,8/16/2020,USD,25,48,175,21,1,0.075,3912.80,3325.88
SO - 0006854,Distributor,WARE-PUJ1005,3/10/2020,8/8/2020,8/11/2020,8/15/2020,USD,24,44,300,44,6,0.15,2405.30,1395.07
SO - 0006855,Online,WARE-MKL1006,6/18/2020,8/8/2020,8/15/2020,8/21/2020,USD,17,26,352,19,1,0.05,958.10,814.39
SO - 0006856,Online,WARE-NMK1003,3/10/2020,8/8/2020,8/11/2020,8/13/2020,USD,19,21,178,37,2,0.2,991.60,644.54
SO - 0006857,Distributor,WARE-PUJ1005,6/18/2020,8/8/2020,9/1/2020,9/9/2020,USD,24,22,272,10,2,0.1,5494.00,4010.62
SO - 0006858,Distributor,WARE-NMK1003,3/10/2020,8/8/2020,9/2/2020,9/8/2020,USD,23,29,146,22,5,0.075,911.20,628.73
SO - 0006859,Online,WARE-NMK1003,3/10/2020,8/8/2020,8/16/2020,8/21/2020,USD,12,7,125,27,8,0.1,3872.60,1665.22
SO - 0006860,In-Store,WARE-NBV1002,6/18/2020,8/9/2020,9/6/2020,9/15/2020,USD,5,26,76,15,6,0.075,2613.00,2221.05
SO - 0006861,Online,WARE-NBV1002,3/10/2020,8/9/2020,8/26/2020,9/1/2020,USD,15,21,81,40,4,0.05,3678.30,2427.68
SO - 0006862,Online,WARE-NMK1003,6/18/2020,8/9/2020,8/26/2020,8/28/2020,USD,14,3,100,6,2,0.05,1273.00,1069.32
SO - 0006863,In-Store,WARE-XYS1001,3/10/2020,8/9/2020,8/30/2020,9/6/2020,USD,11,39,8,4,4,0.1,944.70,755.76
SO - 0006864,In-Store,WARE-NMK1003,6/18/2020,8/9/2020,8/26/2020,9/1/2020,USD,10,30,184,19,8,0.075,3999.90,2519.94
SO - 0006865,Wholesale,WARE-UHY1004,6/18/2020,8/9/2020,9/3/2020,9/9/2020,USD,28,22,206,41,3,0.05,2438.80,1365.73
SO - 0006866,In-Store,WARE-PUJ1005,3/10/2020,8/9/2020,8/24/2020,8/30/2020,USD,8,20,302,19,3,0.05,261.30,209.04
SO - 0006867,Distributor,WARE-MKL1006,3/10/2020,8/10/2020,8/23/2020,8/27/2020,USD,22,38,336,20,6,0.05,3899.40,2573.60
SO - 0006868,Online,WARE-NMK1003,3/10/2020,8/10/2020,8/28/2020,9/1/2020,USD,13,48,166,11,5,0.1,1092.10,546.05
SO - 0006869,In-Store,WARE-XYS1001,6/18/2020,8/10/2020,8/23/2020,9/2/2020,USD,12,34,31,4,1,0.075,5299.70,2172.88
SO - 0006870,In-Store,WARE-NMK1003,6/18/2020,8/11/2020,8/25/2020,8/29/2020,USD,7,48,143,1,4,0.075,1045.20,700.28
SO - 0006871,Online,WARE-XYS1001,6/18/2020,8/11/2020,8/23/2020,8/25/2020,USD,14,25,20,4,8,0.05,1132.30,690.70
SO - 0006872,Online,WARE-PUJ1005,3/10/2020,8/11/2020,8/28/2020,9/7/2020,USD,18,35,278,44,2,0.075,2291.40,1718.55
SO - 0006873,Wholesale,WARE-NMK1003,6/18/2020,8/11/2020,8/15/2020,8/21/2020,USD,28,45,91,15,2,0.075,978.20,430.41
SO - 0006874,In-Store,WARE-MKL1006,3/10/2020,8/11/2020,8/19/2020,8/25/2020,USD,7,12,336,22,7,0.075,2693.40,1912.31
SO - 0006875,In-Store,WARE-UHY1004,3/10/2020,8/11/2020,9/2/2020,9/4/2020,USD,10,8,250,24,5,0.05,783.90,509.54
SO - 0006876,Online,WARE-NMK1003,3/10/2020,8/11/2020,8/16/2020,8/22/2020,USD,19,29,186,28,2,0.1,891.10,623.77
SO - 0006877,In-Store,WARE-NMK1003,6/18/2020,8/11/2020,8/24/2020,8/25/2020,USD,11,43,127,34,5,0.15,2278.00,1116.22
SO - 0006878,In-Store,WARE-PUJ1005,3/10/2020,8/11/2020,8/19/2020,8/29/2020,USD,2,37,304,19,7,0.1,2733.60,1448.81
SO - 0006879,In-Store,WARE-UHY1004,6/18/2020,8/11/2020,9/2/2020,9/8/2020,USD,9,33,210,25,6,0.3,797.30,422.57
SO - 0006880,Online,WARE-NBV1002,3/10/2020,8/11/2020,9/1/2020,9/9/2020,USD,18,10,72,17,1,0.1,1105.50,497.48
SO - 0006881,Wholesale,WARE-NMK1003,6/18/2020,8/12/2020,8/26/2020,8/30/2020,USD,28,44,169,4,2,0.075,1259.60,516.44
SO - 0006882,Distributor,WARE-NBV1002,6/18/2020,8/12/2020,8/18/2020,8/20/2020,USD,25,20,70,25,6,0.05,1018.40,570.30
SO - 0006883,In-Store,WARE-UHY1004,3/10/2020,8/12/2020,9/4/2020,9/8/2020,USD,7,42,223,36,4,0.05,1246.20,834.95
SO - 0006884,In-Store,WARE-MKL1006,3/10/2020,8/12/2020,9/6/2020,9/10/2020,USD,4,17,361,1,5,0.075,1788.90,1484.79
SO - 0006885,Wholesale,WARE-UHY1004,3/10/2020,8/12/2020,9/1/2020,9/7/2020,USD,27,30,247,21,3,0.1,3155.70,1988.09
SO - 0006886,Wholesale,WARE-XYS1001,6/18/2020,8/12/2020,8/28/2020,9/5/2020,USD,25,50,29,36,7,0.1,1125.60,585.31
SO - 0006887,Online,WARE-UHY1004,3/10/2020,8/12/2020,8/24/2020,8/30/2020,USD,20,47,223,17,2,0.2,1072.00,493.12
SO - 0006888,Online,WARE-NBV1002,3/10/2020,8/12/2020,9/4/2020,9/5/2020,USD,14,33,79,26,8,0.15,247.90,185.93
SO - 0006889,In-Store,WARE-NMK1003,6/18/2020,8/12/2020,9/7/2020,9/16/2020,USD,1,9,186,2,6,0.15,2505.80,1077.49
SO - 0006890,Online,WARE-NMK1003,3/10/2020,8/12/2020,8/16/2020,8/18/2020,USD,13,48,88,21,6,0.1,1092.10,775.39
SO - 0006891,In-Store,WARE-NMK1003,3/10/2020,8/12/2020,9/9/2020,9/18/2020,USD,3,12,153,4,7,0.05,3999.90,2999.93
SO - 0006892,Online,WARE-NBV1002,3/10/2020,8/12/2020,8/31/2020,9/1/2020,USD,13,26,70,12,5,0.05,1038.50,633.49
SO - 0006893,Distributor,WARE-UHY1004,6/18/2020,8/13/2020,9/1/2020,9/7/2020,USD,24,27,232,21,6,0.1,3852.50,2311.50
SO - 0006894,In-Store,WARE-MKL1006,3/10/2020,8/13/2020,9/2/2020,9/12/2020,USD,1,17,352,46,2,0.05,1018.40,661.96
SO - 0006895,In-Store,WARE-NBV1002,6/18/2020,8/13/2020,8/31/2020,9/4/2020,USD,6,5,79,28,5,0.075,234.50,140.70
SO - 0006896,Distributor,WARE-NBV1002,3/10/2020,8/13/2020,8/22/2020,9/1/2020,USD,25,10,63,38,5,0.1,998.30,778.67
SO - 0006897,Online,WARE-PUJ1005,6/18/2020,8/13/2020,8/21/2020,8/30/2020,USD,17,46,303,43,3,0.075,2613.00,1541.67
SO - 0006898,Distributor,WARE-NBV1002,3/10/2020,8/13/2020,9/10/2020,9/13/2020,USD,25,6,83,28,7,0.4,5212.60,3283.94
SO - 0006899,Online,WARE-XYS1001,6/18/2020,8/13/2020,9/8/2020,9/16/2020,USD,18,6,39,41,2,0.2,1159.10,498.41
SO - 0006900,Wholesale,WARE-UHY1004,3/10/2020,8/13/2020,8/16/2020,8/25/2020,USD,27,12,238,35,2,0.1,884.40,619.08
SO - 0006901,Online,WARE-NBV1002,6/18/2020,8/14/2020,9/11/2020,9/13/2020,USD,16,41,62,3,1,0.05,3242.80,1426.83
SO - 0006902,Online,WARE-XYS1001,6/18/2020,8/14/2020,9/10/2020,9/16/2020,USD,17,38,41,27,5,0.1,1005.00,592.95
SO - 0006903,Distributor,WARE-MKL1006,3/10/2020,8/14/2020,8/18/2020,8/28/2020,USD,23,29,350,3,1,0.075,917.90,743.50
SO - 0006904,Online,WARE-PUJ1005,6/18/2020,8/14/2020,8/26/2020,9/3/2020,USD,13,3,317,11,4,0.2,5480.60,4110.45
SO - 0006905,In-Store,WARE-NMK1003,6/18/2020,8/14/2020,8/19/2020,8/27/2020,USD,8,47,185,34,1,0.075,1996.60,938.40
SO - 0006906,In-Store,WARE-NMK1003,3/10/2020,8/14/2020,8/22/2020,8/25/2020,USD,7,42,148,18,1,0.3,5152.30,2524.63
SO - 0006907,In-Store,WARE-NMK1003,3/10/2020,8/14/2020,9/4/2020,9/6/2020,USD,3,9,161,20,5,0.075,850.90,714.76
SO - 0006908,In-Store,WARE-UHY1004,3/10/2020,8/14/2020,8/30/2020,9/9/2020,USD,9,46,211,45,1,0.1,2485.70,1715.13
SO - 0006909,Online,WARE-XYS1001,6/18/2020,8/14/2020,9/1/2020,9/10/2020,USD,20,31,48,8,4,0.075,167.50,112.23
SO - 0006910,In-Store,WARE-NMK1003,3/10/2020,8/14/2020,9/7/2020,9/13/2020,USD,8,12,187,18,1,0.05,1005.00,824.10
SO - 0006911,In-Store,WARE-NMK1003,3/10/2020,8/15/2020,8/18/2020,8/28/2020,USD,7,48,150,33,1,0.2,3899.40,3119.52
SO - 0006912,Online,WARE-XYS1001,6/18/2020,8/15/2020,8/23/2020,8/31/2020,USD,12,1,21,18,2,0.15,3999.90,3359.92
SO - 0006913,Distributor,WARE-PUJ1005,6/18/2020,8/15/2020,9/1/2020,9/9/2020,USD,25,18,282,16,4,0.075,1869.30,1271.12
SO - 0006914,In-Store,WARE-UHY1004,3/10/2020,8/15/2020,8/27/2020,8/31/2020,USD,7,12,217,32,4,0.05,5540.90,2438.00
SO - 0006915,Wholesale,WARE-NMK1003,6/18/2020,8/15/2020,9/10/2020,9/18/2020,USD,26,25,161,25,7,0.075,201.00,158.79
SO - 0006916,Distributor,WARE-NMK1003,3/10/2020,8/15/2020,8/20/2020,8/21/2020,USD,24,43,143,6,5,0.1,3088.70,2223.86
SO - 0006917,Online,WARE-PUJ1005,3/10/2020,8/15/2020,9/7/2020,9/16/2020,USD,17,32,275,34,1,0.075,1005.00,723.60
SO - 0006918,Online,WARE-MKL1006,3/10/2020,8/15/2020,9/2/2020,9/6/2020,USD,12,10,351,2,7,0.05,1681.70,924.94
SO - 0006919,Online,WARE-UHY1004,6/18/2020,8/15/2020,8/28/2020,9/4/2020,USD,19,21,246,12,1,0.15,998.30,838.57
SO - 0006920,Wholesale,WARE-MKL1006,3/10/2020,8/16/2020,8/20/2020,8/22/2020,USD,28,47,352,34,2,0.4,1018.40,488.83
SO - 0006921,In-Store,WARE-NMK1003,6/18/2020,8/16/2020,8/24/2020,8/26/2020,USD,11,3,177,46,8,0.05,227.80,95.68
SO - 0006922,Distributor,WARE-UHY1004,3/10/2020,8/16/2020,8/25/2020,9/2/2020,USD,21,9,255,20,7,0.075,261.30,112.36
SO - 0006923,In-Store,WARE-PUJ1005,3/10/2020,8/16/2020,9/2/2020,9/4/2020,USD,1,2,328,43,6,0.075,3886.00,2681.34
SO - 0006924,In-Store,WARE-NBV1002,6/18/2020,8/17/2020,8/23/2020,8/30/2020,USD,7,32,82,26,5,0.05,5802.20,4177.58
SO - 0006925,Distributor,WARE-XYS1001,6/18/2020,8/17/2020,8/23/2020,8/28/2020,USD,23,29,54,13,5,0.4,1279.70,627.05
SO - 0006926,Wholesale,WARE-UHY1004,6/18/2020,8/17/2020,9/6/2020,9/13/2020,USD,28,3,212,19,8,0.075,2331.60,1725.38
SO - 0006927,Wholesale,WARE-PUJ1005,6/18/2020,8/17/2020,8/30/2020,9/8/2020,USD,27,17,315,27,1,0.075,5098.70,3059.22
SO - 0006928,Distributor,WARE-PUJ1005,3/10/2020,8/17/2020,8/26/2020,8/31/2020,USD,25,15,269,3,1,0.3,2680.00,1179.20
SO - 0006929,In-Store,WARE-UHY1004,3/10/2020,8/17/2020,9/9/2020,9/12/2020,USD,2,10,239,29,3,0.05,2666.60,2239.94
SO - 0006930,In-Store,WARE-NBV1002,6/18/2020,8/17/2020,9/9/2020,9/18/2020,USD,7,35,71,4,7,0.4,2592.90,1089.02
SO - 0006931,In-Store,WARE-PUJ1005,3/10/2020,8/17/2020,8/26/2020,8/31/2020,USD,12,9,318,35,6,0.15,1078.70,474.63
SO - 0006932,Wholesale,WARE-NMK1003,6/18/2020,8/18/2020,9/10/2020,9/18/2020,USD,27,34,147,9,8,0.05,6003.20,4322.30
SO - 0006933,Online,WARE-PUJ1005,3/10/2020,8/18/2020,9/7/2020,9/16/2020,USD,17,33,308,21,8,0.1,2458.90,1524.52
SO - 0006934,Online,WARE-NMK1003,6/18/2020,8/18/2020,8/31/2020,9/2/2020,USD,18,31,123,5,1,0.05,3839.10,2418.63
SO - 0006935,In-Store,WARE-UHY1004,6/18/2020,8/18/2020,8/26/2020,9/1/2020,USD,10,35,218,12,7,0.4,6492.30,4869.23
SO - 0006936,Distributor,WARE-MKL1006,3/10/2020,8/18/2020,9/6/2020,9/16/2020,USD,23,30,367,5,8,0.1,3912.80,2817.22
SO - 0006937,In-Store,WARE-MKL1006,6/18/2020,8/18/2020,9/14/2020,9/22/2020,USD,7,34,340,29,3,0.05,1085.40,792.34
SO - 0006938,In-Store,WARE-UHY1004,6/18/2020,8/18/2020,8/23/2020,8/24/2020,USD,10,28,238,4,3,0.05,3296.40,1911.91
SO - 0006939,Distributor,WARE-NBV1002,3/10/2020,8/18/2020,8/31/2020,9/10/2020,USD,21,6,64,8,7,0.1,5661.50,3623.36
SO - 0006940,Online,WARE-MKL1006,6/18/2020,8/18/2020,9/5/2020,9/13/2020,USD,16,37,350,7,1,0.3,964.80,549.94
SO - 0006941,In-Store,WARE-NBV1002,3/10/2020,8/19/2020,8/28/2020,8/31/2020,USD,11,7,83,21,8,0.075,2633.10,1079.57
SO - 0006942,Online,WARE-NMK1003,6/18/2020,8/19/2020,9/16/2020,9/19/2020,USD,17,34,189,3,8,0.075,864.30,630.94
SO - 0006943,Wholesale,WARE-NMK1003,6/18/2020,8/19/2020,8/27/2020,9/3/2020,USD,28,31,192,5,4,0.05,2331.60,1095.85
SO - 0006944,In-Store,WARE-NMK1003,3/10/2020,8/19/2020,8/24/2020,8/26/2020,USD,1,47,121,46,4,0.075,844.20,709.13
SO - 0006945,Online,WARE-XYS1001,6/18/2020,8/19/2020,9/8/2020,9/15/2020,USD,18,35,34,8,8,0.05,3993.20,1677.14
SO - 0006946,In-Store,WARE-NBV1002,6/18/2020,8/20/2020,9/14/2020,9/24/2020,USD,10,35,71,19,8,0.1,268.00,176.88
SO - 0006947,Online,WARE-MKL1006,3/10/2020,8/20/2020,8/26/2020,8/27/2020,USD,19,28,334,36,1,0.075,6056.80,2846.70
SO - 0006948,Online,WARE-XYS1001,6/18/2020,8/20/2020,8/25/2020,9/4/2020,USD,18,21,44,7,2,0.05,1943.00,1262.95
SO - 0006949,In-Store,WARE-XYS1001,3/10/2020,8/20/2020,8/24/2020,8/30/2020,USD,11,36,41,26,1,0.15,1192.60,954.08
SO - 0006950,Distributor,WARE-NBV1002,6/18/2020,8/20/2020,8/25/2020,9/2/2020,USD,23,25,83,43,8,0.05,2539.30,1879.08
SO - 0006951,In-Store,WARE-PUJ1005,6/18/2020,8/20/2020,9/3/2020,9/9/2020,USD,7,45,295,30,5,0.075,1782.20,712.88
SO - 0006952,Distributor,WARE-PUJ1005,6/18/2020,8/20/2020,9/11/2020,9/21/2020,USD,24,27,274,32,4,0.075,1132.30,566.15
SO - 0006953,Wholesale,WARE-UHY1004,3/10/2020,8/20/2020,8/31/2020,9/10/2020,USD,27,11,211,36,3,0.05,1005.00,592.95
SO - 0006954,Online,WARE-XYS1001,3/10/2020,8/20/2020,9/8/2020,9/16/2020,USD,18,39,18,2,8,0.2,978.20,616.27
SO - 0006955,Online,WARE-MKL1006,6/18/2020,8/20/2020,9/16/2020,9/23/2020,USD,12,49,340,4,2,0.15,6452.10,4580.99
SO - 0006956,Distributor,WARE-PUJ1005,3/10/2020,8/21/2020,8/28/2020,9/1/2020,USD,22,31,306,5,7,0.075,1943.00,1360.10
SO - 0006957,Wholesale,WARE-NBV1002,3/10/2020,8/21/2020,9/11/2020,9/15/2020,USD,25,11,64,28,7,0.075,1025.10,461.30
SO - 0006958,Distributor,WARE-MKL1006,6/18/2020,8/21/2020,9/13/2020,9/15/2020,USD,22,12,335,28,4,0.1,5829.00,4196.88
SO - 0006959,In-Store,WARE-UHY1004,6/18/2020,8/21/2020,9/14/2020,9/23/2020,USD,11,21,224,25,3,0.1,1072.00,621.76
SO - 0006960,Wholesale,WARE-NBV1002,3/10/2020,8/21/2020,8/30/2020,9/2/2020,USD,28,7,82,28,7,0.05,2391.90,1698.25
SO - 0006961,In-Store,WARE-MKL1006,6/18/2020,8/21/2020,9/3/2020,9/13/2020,USD,10,21,348,35,6,0.075,3624.70,2646.03
SO - 0006962,In-Store,WARE-XYS1001,6/18/2020,8/21/2020,8/28/2020,9/6/2020,USD,8,34,1,23,8,0.05,2720.20,1251.29
SO - 0006963,In-Store,WARE-NMK1003,3/10/2020,8/21/2020,9/3/2020,9/11/2020,USD,12,16,126,4,7,0.2,6398.50,4606.92
SO - 0006964,Online,WARE-NMK1003,6/18/2020,8/21/2020,9/5/2020,9/13/2020,USD,15,4,88,24,8,0.1,1118.90,604.21
SO - 0006965,In-Store,WARE-NMK1003,6/18/2020,8/21/2020,8/27/2020,8/29/2020,USD,1,45,181,25,6,0.2,207.70,128.77
SO - 0006966,Distributor,WARE-PUJ1005,6/18/2020,8/21/2020,9/8/2020,9/14/2020,USD,22,29,310,39,4,0.2,1025.10,420.29
SO - 0006967,Wholesale,WARE-UHY1004,3/10/2020,8/22/2020,9/19/2020,9/22/2020,USD,26,37,231,10,4,0.15,5393.50,3667.58
SO - 0006968,In-Store,WARE-NBV1002,6/18/2020,8/22/2020,8/31/2020,9/8/2020,USD,9,29,72,47,2,0.075,3999.90,3319.92
SO - 0006969,Wholesale,WARE-NMK1003,3/10/2020,8/22/2020,9/14/2020,9/22/2020,USD,27,15,154,36,3,0.15,2432.10,1653.83
SO - 0006970,Online,WARE-MKL1006,3/10/2020,8/22/2020,9/11/2020,9/12/2020,USD,14,46,342,12,3,0.05,3879.30,3219.82
SO - 0006971,Online,WARE-XYS1001,6/18/2020,8/22/2020,8/29/2020,9/6/2020,USD,15,20,17,36,1,0.075,221.10,119.39
SO - 0006972,Online,WARE-NBV1002,6/18/2020,8/22/2020,8/28/2020,9/6/2020,USD,18,43,66,1,4,0.1,998.30,748.73
SO - 0006973,Wholesale,WARE-XYS1001,3/10/2020,8/23/2020,8/25/2020,8/27/2020,USD,28,3,14,41,7,0.075,1132.30,849.23
SO - 0006974,Online,WARE-UHY1004,6/18/2020,8/23/2020,9/12/2020,9/22/2020,USD,13,6,228,26,8,0.1,201.00,158.79
SO - 0006975,In-Store,WARE-UHY1004,6/18/2020,8/23/2020,8/29/2020,9/3/2020,USD,9,29,211,13,1,0.2,683.40,492.05
SO - 0006976,In-Store,WARE-XYS1001,3/10/2020,8/23/2020,9/8/2020,9/16/2020,USD,3,14,17,26,1,0.05,5293.00,3334.59
SO - 0006977,In-Store,WARE-NMK1003,6/18/2020,8/23/2020,8/27/2020,9/1/2020,USD,7,5,123,15,1,0.4,167.50,73.70
SO - 0006978,In-Store,WARE-NMK1003,3/10/2020,8/23/2020,9/18/2020,9/24/2020,USD,2,16,103,19,1,0.1,5480.60,3288.36
SO - 0006979,Distributor,WARE-NBV1002,6/18/2020,8/23/2020,9/3/2020,9/8/2020,USD,21,20,68,22,7,0.4,3819.00,2482.35
SO - 0006980,Online,WARE-UHY1004,6/18/2020,8/23/2020,9/7/2020,9/9/2020,USD,17,43,257,46,4,0.4,6016.60,3429.46
SO - 0006981,Distributor,WARE-NBV1002,6/18/2020,8/24/2020,9/19/2020,9/20/2020,USD,23,26,60,10,4,0.4,1025.10,543.30
SO - 0006982,Online,WARE-UHY1004,3/10/2020,8/24/2020,8/30/2020,9/2/2020,USD,14,45,246,24,5,0.075,2659.90,1861.93
SO - 0006983,In-Store,WARE-UHY1004,3/10/2020,8/24/2020,9/6/2020,9/16/2020,USD,8,12,242,2,8,0.05,3892.70,2997.38
SO - 0006984,Online,WARE-UHY1004,6/18/2020,8/24/2020,9/8/2020,9/11/2020,USD,19,37,223,39,4,0.1,911.20,473.82
SO - 0006985,Distributor,WARE-UHY1004,3/10/2020,8/24/2020,9/6/2020,9/11/2020,USD,23,41,254,10,2,0.3,1862.60,745.04
SO - 0006986,Wholesale,WARE-UHY1004,3/10/2020,8/24/2020,8/28/2020,8/31/2020,USD,28,15,214,45,5,0.05,207.70,139.16
SO - 0006987,Online,WARE-UHY1004,3/10/2020,8/24/2020,8/31/2020,9/3/2020,USD,18,22,248,28,1,0.075,1969.80,1634.93
SO - 0006988,In-Store,WARE-UHY1004,6/18/2020,8/24/2020,9/11/2020,9/17/2020,USD,5,14,204,37,4,0.075,944.70,462.90
SO - 0006989,Online,WARE-XYS1001,3/10/2020,8/24/2020,9/10/2020,9/11/2020,USD,18,6,44,33,4,0.05,864.30,535.87
SO - 0006990,Distributor,WARE-PUJ1005,6/18/2020,8/25/2020,9/20/2020,9/25/2020,USD,24,47,272,33,2,0.075,2291.40,1512.32
SO - 0006991,In-Store,WARE-XYS1001,3/10/2020,8/25/2020,9/12/2020,9/17/2020,USD,9,11,46,1,3,0.15,1132.30,894.52
SO - 0006992,Wholesale,WARE-UHY1004,3/10/2020,8/25/2020,9/10/2020,9/19/2020,USD,26,2,247,38,4,0.05,194.30,77.72
SO - 0006993,Online,WARE-UHY1004,6/18/2020,8/25/2020,9/5/2020,9/13/2020,USD,16,38,227,5,7,0.1,247.90,153.70
SO - 0006994,Wholesale,WARE-MKL1006,6/18/2020,8/25/2020,9/9/2020,9/12/2020,USD,26,28,344,22,8,0.05,1038.50,623.10
SO - 0006995,Wholesale,WARE-UHY1004,6/18/2020,8/25/2020,9/14/2020,9/23/2020,USD,26,49,257,44,4,0.4,1105.50,895.46
SO - 0006996,Wholesale,WARE-UHY1004,3/10/2020,8/25/2020,9/13/2020,9/23/2020,USD,26,11,256,27,1,0.05,180.90,103.11
SO - 0006997,In-Store,WARE-NMK1003,6/18/2020,8/25/2020,9/20/2020,9/28/2020,USD,10,9,200,28,1,0.05,5654.80,3279.78
SO - 0006998,In-Store,WARE-NMK1003,6/18/2020,8/25/2020,9/2/2020,9/10/2020,USD,10,35,154,40,7,0.2,3906.10,1757.75
SO - 0006999,In-Store,WARE-PUJ1005,6/18/2020,8/25/2020,9/5/2020,9/7/2020,USD,9,32,264,21,8,0.075,917.90,780.22
SO - 0007000,Online,WARE-NMK1003,3/10/2020,8/25/2020,8/30/2020,9/2/2020,USD,18,16,178,13,7,0.2,2619.70,2121.96
SO - 0007001,Online,WARE-PUJ1005,6/18/2020,8/26/2020,9/9/2020,9/18/2020,USD,12,47,326,45,6,0.075,777.20,512.95
SO - 0007002,Online,WARE-NMK1003,6/18/2020,8/26/2020,9/10/2020,9/16/2020,USD,16,23,196,26,8,0.15,958.10,603.60
SO - 0007003,Distributor,WARE-NBV1002,3/10/2020,8/26/2020,9/14/2020,9/21/2020,USD,21,20,76,11,8,0.05,227.80,123.01
SO - 0007004,Online,WARE-PUJ1005,6/18/2020,8/26/2020,9/20/2020,9/29/2020,USD,18,1,286,24,1,0.05,1835.80,1321.78
SO - 0007005,In-Store,WARE-MKL1006,3/10/2020,8/27/2020,9/12/2020,9/16/2020,USD,1,4,356,34,8,0.3,1058.60,455.20
SO - 0007006,In-Store,WARE-UHY1004,6/18/2020,8/27/2020,9/22/2020,9/26/2020,USD,9,29,226,2,2,0.15,5674.90,3575.19
SO - 0007007,In-Store,WARE-NBV1002,6/18/2020,8/27/2020,9/19/2020,9/28/2020,USD,1,36,80,34,1,0.15,1989.90,1691.42
SO - 0007008,In-Store,WARE-NBV1002,6/18/2020,8/27/2020,9/12/2020,9/17/2020,USD,8,16,86,24,8,0.075,234.50,93.80
SO - 0007009,Distributor,WARE-NMK1003,3/10/2020,8/27/2020,9/6/2020,9/16/2020,USD,22,34,150,27,1,0.15,1038.50,664.64
SO - 0007010,In-Store,WARE-XYS1001,6/18/2020,8/27/2020,9/7/2020,9/14/2020,USD,9,30,49,14,5,0.05,1031.80,577.81
SO - 0007011,Online,WARE-NMK1003,6/18/2020,8/27/2020,8/31/2020,9/4/2020,USD,13,23,151,33,7,0.05,3524.20,1515.41
SO - 0007012,Wholesale,WARE-UHY1004,3/10/2020,8/27/2020,9/15/2020,9/19/2020,USD,26,45,245,24,4,0.1,2324.90,1069.45
SO - 0007013,Online,WARE-NMK1003,3/10/2020,8/27/2020,9/7/2020,9/15/2020,USD,12,35,116,47,7,0.05,737.00,368.50
SO - 0007014,Distributor,WARE-XYS1001,6/18/2020,8/27/2020,9/22/2020,9/27/2020,USD,24,23,26,1,8,0.05,1005.00,502.50
SO - 0007015,Online,WARE-MKL1006,6/18/2020,8/27/2020,9/15/2020,9/22/2020,USD,13,19,329,47,4,0.075,1139.00,911.20
SO - 0007016,In-Store,WARE-UHY1004,3/10/2020,8/27/2020,9/1/2020,9/6/2020,USD,5,42,212,28,3,0.1,1098.80,813.11
SO - 0007017,Wholesale,WARE-PUJ1005,6/18/2020,8/27/2020,8/29/2020,9/1/2020,USD,26,2,272,5,8,0.2,3825.70,2486.71
SO - 0007018,Distributor,WARE-UHY1004,6/18/2020,8/28/2020,9/20/2020,9/26/2020,USD,21,12,211,38,6,0.3,180.90,74.17
SO - 0007019,Wholesale,WARE-NMK1003,3/10/2020,8/28/2020,9/17/2020,9/21/2020,USD,27,42,107,24,8,0.05,964.80,578.88
SO - 0007020,Online,WARE-MKL1006,6/18/2020,8/28/2020,9/12/2020,9/17/2020,USD,16,20,337,26,4,0.075,2485.70,1267.71
SO - 0007021,Online,WARE-NMK1003,6/18/2020,8/29/2020,9/24/2020,9/28/2020,USD,17,46,143,41,4,0.05,214.40,141.50
SO - 0007022,Online,WARE-PUJ1005,3/10/2020,8/29/2020,9/2/2020,9/7/2020,USD,16,9,311,40,2,0.05,2432.10,1556.54
SO - 0007023,Online,WARE-XYS1001,3/10/2020,8/29/2020,9/18/2020,9/28/2020,USD,14,34,22,27,4,0.05,1118.90,626.58
SO - 0007024,In-Store,WARE-XYS1001,6/18/2020,8/29/2020,9/1/2020,9/5/2020,USD,8,13,41,4,3,0.15,891.10,561.39
SO - 0007025,Online,WARE-UHY1004,6/18/2020,8/29/2020,9/10/2020,9/20/2020,USD,19,18,210,22,1,0.1,2485.70,1043.99
SO - 0007026,In-Store,WARE-NMK1003,3/10/2020,8/29/2020,9/18/2020,9/22/2020,USD,1,44,102,33,7,0.05,1018.40,692.51
SO - 0007027,In-Store,WARE-XYS1001,3/10/2020,8/29/2020,9/9/2020,9/14/2020,USD,5,27,33,14,8,0.05,2465.60,1799.89
SO - 0007028,In-Store,WARE-NMK1003,6/18/2020,8/29/2020,9/11/2020,9/14/2020,USD,6,44,112,14,3,0.2,3993.20,3034.83
SO - 0007029,In-Store,WARE-NMK1003,6/18/2020,8/29/2020,9/21/2020,9/26/2020,USD,4,7,146,43,1,0.05,3685.00,2247.85
SO - 0007030,Distributor,WARE-PUJ1005,3/10/2020,8/29/2020,9/20/2020,9/26/2020,USD,24,48,309,18,6,0.3,2284.70,1919.15
SO - 0007031,In-Store,WARE-NMK1003,6/18/2020,8/29/2020,9/19/2020,9/22/2020,USD,9,13,191,23,6,0.075,3323.20,1927.46
SO - 0007032,Online,WARE-PUJ1005,6/18/2020,8/30/2020,9/10/2020,9/13/2020,USD,13,4,328,17,3,0.3,1078.70,431.48
